From,To ,Capacity,CU (%)
2832251,2861708,3,0.113895216
2828944,2832357,3,0.113895216
2832524,3316958,3,0.113895216
3638345,2940382,3,0.113895216
3599821,2827100,3,0.113895216
2829036,2940382,3,0.113895216
3597700,3316958,3,0.113895216
2832308,3316958,3,0.113895216
3298783,2861182,3,0.113895216
2832267,2940382,3,0.113895216
3241057,2832426,3,0.113895216
3298779,2861182,3,0.113895216
2827099,3316958,3,0.113895216
2832391,2889072,3,0.113895216
2829010,3316958,3,0.113895216
3299404,2861726,3,0.113895216
2831703,3316958,3,0.113895216
3241069,2861182,3,0.113895216
2834892,2832302,6,0.227790433
2836563,2892737,3,0.113895216
2832377,3316958,3,0.113895216
2829027,3316958,3,0.113895216
3729513,2832426,3,0.113895216
2832311,3702793,3,0.113895216
2825077,3729044,3,0.113895216
2832493,3371800,3,0.113895216
2827059,3316958,3,0.113895216
3363634,2889090,3,0.113895216
2829029,3316958,3,0.113895216
2827013,2861182,3,0.113895216
2829040,2832426,3,0.113895216
2831702,2861182,3,0.113895216
2832326,3316958,3,0.113895216
3368876,2966032,3,0.113895216
3241147,2861182,3,0.113895216
2828948,2861708,3,0.113895216
2829034,2834879,3,0.113895216
2832256,2861726,3,0.113895216
2831725,2861182,3,0.113895216
2827105,2892747,3,0.113895216
3254968,2861726,3,0.113895216
3298906,2861182,3,0.113895216
3241060,2861726,3,0.113895216
2830832,2834879,9,0.341685649
3298361,2861182,3,0.113895216
2831706,2894194,3,0.113895216
3297051,2861726,3,0.113895216
2829046,2861182,3,0.113895216
2830833,2894166,3,0.113895216
2832312,2940382,3,0.113895216
2829057,2894194,3,0.113895216
3298701,2861726,3,0.113895216
2829006,2940382,3,0.113895216
2832423,2834996,3,0.113895216
2832430,3316958,48,1.822323462
2834841,2827100,3,0.113895216
3002322,2861708,3,0.113895216
3302978,2861726,6,0.227790433
2832331,3079695,3,0.113895216
3298831,2861182,3,0.113895216
2832273,3688472,3,0.113895216
2831722,2930568,3,0.113895216
3702356,2966032,3,0.113895216
3033290,2940382,3,0.113895216
2829023,2940382,3,0.113895216
2832316,3316958,3,0.113895216
2829066,2894166,3,0.113895216
2827117,2940382,3,0.113895216
2830842,2861708,3,0.113895216
2831718,2832430,12,0.455580866
3729310,3316958,3,0.113895216
2829035,2940382,3,0.113895216
2832292,2892747,3,0.113895216
2827028,2832380,3,0.113895216
2828946,2861708,3,0.113895216
2832303,2861708,3,0.113895216
2832405,2861726,3,0.113895216
3702357,2966032,3,0.113895216
2832288,2861708,3,0.113895216
2825089,2940382,3,0.113895216
3299182,2861182,3,0.113895216
2832499,2892742,3,0.113895216
3702055,3316958,6,0.227790433
2827072,3079695,3,0.113895216
2830843,2861708,3,0.113895216
3242790,2861182,3,0.113895216
2827086,3729044,6,0.227790433
2832378,2892748,3,0.113895216
2832318,2861182,3,0.113895216
2832523,2861708,3,0.113895216
2828949,2894187,3,0.113895216
2832290,2861182,3,0.113895216
3241065,2861726,3,0.113895216
3298908,2861182,3,0.113895216
3241055,2861182,3,0.113895216
3240977,2861182,3,0.113895216
2828932,2940382,3,0.113895216
3299304,2861214,3,0.113895216
2827100,3316958,36,1.366742597
3240990,2861726,3,0.113895216
2832409,3316958,3,0.113895216
2827003,3316958,3,0.113895216
2832492,2892747,3,0.113895216
3644847,2827100,3,0.113895216
3298487,2861182,3,0.113895216
2832388,2832430,30,1.138952164
3298781,2861182,3,0.113895216
2831714,3122027,3,0.113895216
3241075,2861726,3,0.113895216
2832275,3316958,3,0.113895216
2827063,2834879,3,0.113895216
2832357,3316958,9,0.341685649
3771021,2832426,3,0.113895216
2832306,3524332,3,0.113895216
2836567,2836569,3,0.113895216
2827014,3316958,3,0.113895216
2827093,2940382,3,0.113895216
2832451,2861726,3,0.113895216
3241505,2861726,3,0.113895216
2827052,3316958,3,0.113895216
2861216,2834879,3,0.113895216
2861187,2861708,3,0.113895216
2861214,2940382,6,0.227790433
2861184,2830846,3,0.113895216
3062918,2892709,3,0.113895216
2899117,3729044,3,0.113895216
3829246,2835092,3,0.113895216
2973553,2940382,3,0.113895216
2990307,2889072,3,0.113895216
2899093,3316958,3,0.113895216
2940382,3316958,129,4.897494305
2897089,3775628,3,0.113895216
3122027,2834996,9,0.341685649
2938531,3316958,3,0.113895216
3338311,2895241,3,0.113895216
2894183,3316958,3,0.113895216
2899106,3316958,3,0.113895216
3775639,3732462,3,0.113895216
3466437,2832388,6,0.227790433
2892746,2889090,3,0.113895216
3214983,2889072,3,0.113895216
2861217,2815822,3,0.113895216
2897078,2834892,3,0.113895216
2936953,2861708,3,0.113895216
2927761,3316958,21,0.797266515
2899121,2895241,3,0.113895216
2861712,2861708,3,0.113895216
2892729,3316958,3,0.113895216
2861726,2834987,117,4.44191344
2899126,2836057,3,0.113895216
2937915,3316958,3,0.113895216
2899130,2836057,21,0.797266515
2899105,3732462,3,0.113895216
3688472,3316958,18,0.683371298
2892709,2834996,21,0.797266515
2861714,2832426,3,0.113895216
2894168,3316958,18,0.683371298
2895240,3316958,3,0.113895216
2899107,3316958,3,0.113895216
2892738,3316958,3,0.113895216
3524332,3316958,157,5.960516325
2897087,3316958,3,0.113895216
2899113,3729044,3,0.113895216
2900353,3729044,3,0.113895216
2834987,3316958,138,5.239179954
2892766,3316958,3,0.113895216
3789694,2940382,3,0.113895216
3732462,3316958,24,0.911161731
3462630,2817429,3,0.113895216
2861152,2861708,3,0.113895216
2895243,3316958,3,0.113895216
3617721,3316958,9,0.341685649
2936978,2827029,3,0.113895216
2892714,2889072,12,0.455580866
2861171,2832479,3,0.113895216
2892765,3316958,18,0.683371298
3113332,2892709,3,0.113895216
3289844,2861726,3,0.113895216
2836055,3809784,3,0.113895216
2861159,2861708,3,0.113895216
2899100,2899118,6,0.227790433
2892737,3316958,159,6.036446469
3033573,3316958,6,0.227790433
3582852,2927761,6,0.227790433
3553849,3316958,3,0.113895216
3124319,3316958,3,0.113895216
2835092,3316958,12,0.455580866
3134870,3316958,6,0.227790433
2899115,3316958,9,0.341685649
2900318,3316958,6,0.227790433
2890304,3316958,3,0.113895216
2892741,2940382,9,0.341685649
2894187,3316958,18,0.683371298
2900320,3399895,3,0.113895216
3214985,2834879,3,0.113895216
2897193,3316958,3,0.113895216
3170927,2894166,3,0.113895216
3770759,3316958,3,0.113895216
2856851,2889072,3,0.113895216
3599772,3316958,3,0.113895216
3025253,3449352,3,0.113895216
2892770,3316958,6,0.227790433
3793032,2927761,6,0.227790433
3151019,2895241,3,0.113895216
3582848,2827100,3,0.113895216
3399895,2899115,6,0.227790433
3680716,2813071,6,0.227790433
2861103,2892741,3,0.113895216
2902082,3316958,3,0.113895216
3806555,3316958,3,0.113895216
2895230,2930567,3,0.113895216
3218339,2894166,3,0.113895216
2892725,3316958,3,0.113895216
2861126,2894166,6,0.227790433
2894170,3316958,3,0.113895216
2889087,2834987,3,0.113895216
2944054,3784584,3,0.113895216
2992448,2861708,3,0.113895216
2940390,3316958,3,0.113895216
2861149,2861708,3,0.113895216
3695286,3316958,3,0.113895216
2861210,2861708,3,0.113895216
2899096,2897092,21,0.797266515
2897076,3316958,3,0.113895216
2892767,2892747,3,0.113895216
2900309,3732462,3,0.113895216
2895241,3316958,18,0.683371298
2902078,2900318,3,0.113895216
2861188,2861708,3,0.113895216
2861105,2892728,3,0.113895216
2894177,3316958,3,0.113895216
2897092,3316958,24,0.911161731
3775633,3732462,3,0.113895216
3688497,2894168,3,0.113895216
2930567,3316958,12,0.455580866
2892349,3316958,3,0.113895216
2892747,3316958,89,3.37889142
2897082,2812054,3,0.113895216
2900360,3316958,6,0.227790433
2899128,2930567,3,0.113895216
2936966,2861126,3,0.113895216
3191002,3316958,3,0.113895216
2861108,2861708,3,0.113895216
3051510,2960512,3,0.113895216
2895244,3316958,3,0.113895216
2861182,3524332,128,4.859529233
3705656,2892748,3,0.113895216
3784584,2813700,6,0.227790433
2936961,2836057,15,0.569476082
2899109,3316958,3,0.113895216
3191901,3316958,6,0.227790433
2892742,2892747,9,0.341685649
2960512,2940382,9,0.341685649
2900357,2927761,3,0.113895216
2892352,2892737,6,0.227790433
3583012,2900360,3,0.113895216
2894166,3316958,27,1.025056948
2836057,3316958,93,3.530751708
2895513,3316958,3,0.113895216
2894182,3524332,3,0.113895216
2940344,2836057,3,0.113895216
3775399,2895241,3,0.113895216
3307773,3316958,3,0.113895216
2861174,2834996,3,0.113895216
2861708,2892737,111,4.214123007
3079695,3316958,15,0.569476082
2895235,3316958,3,0.113895216
2899118,3316958,9,0.341685649
3732483,2927761,3,0.113895216
3449352,2940382,6,0.227790433
2861142,3302978,3,0.113895216
2936984,2892352,3,0.113895216
2894192,3524332,3,0.113895216
2900358,2930567,3,0.113895216
3771414,2895241,3,0.113895216
3732116,3316958,3,0.113895216
2892751,2889072,3,0.113895216
2889085,3316958,3,0.113895216
2892772,2894187,6,0.227790433
2936962,2817429,3,0.113895216
2861161,2861708,3,0.113895216
2899120,3729044,3,0.113895216
2892728,3316958,9,0.341685649
2905344,3729044,3,0.113895216
2892731,3316958,3,0.113895216
2897088,3793032,3,0.113895216
2861137,2892714,3,0.113895216
2889072,3316958,60,2.277904328
2900308,3316958,3,0.113895216
3773985,3316958,3,0.113895216
2895517,3316958,3,0.113895216
2856846,2834987,3,0.113895216
2894185,2892747,3,0.113895216
2895252,2831718,6,0.227790433
3654522,2894168,3,0.113895216
2856833,2861708,3,0.113895216
2912769,2899130,3,0.113895216
2861299,2861708,3,0.113895216
2889081,2834987,3,0.113895216
2894194,2892747,9,0.341685649
2895236,2836057,3,0.113895216
2892750,2892747,3,0.113895216
3096808,3316958,3,0.113895216
2930568,3316958,6,0.227790433
2897093,2832323,3,0.113895216
2861112,2861708,3,0.113895216
2892748,3524332,9,0.341685649
2834996,3316958,60,2.277904328
2897084,3316958,3,0.113895216
3136681,2836057,15,0.569476082
3775706,3191901,3,0.113895216
2889090,3316958,9,0.341685649
3775628,3732462,6,0.227790433
3666546,1295414,3,0.113895216
2799180,1295414,6,0.227790433
3371304,1295414,3,0.113895216
2814062,1295414,6,0.227790433
2813992,1295414,3,0.113895216
2821333,1295414,3,0.113895216
2814401,2814062,3,0.113895216
3469956,1295414,9,0.341685649
2862015,1295414,3,0.113895216
2814099,3469956,3,0.113895216
2819496,3469956,3,0.113895216
2862036,1295414,3,0.113895216
2803886,2799180,3,0.113895216
3515830,2788305,3,0.113895216
3479823,2788132,3,0.113895216
2788304,3041250,9,0.341685649
3416341,2767825,3,0.113895216
2789563,2789295,3,0.113895216
3599812,3041250,3,0.113895216
2789510,2789295,3,0.113895216
3023404,2809785,9,0.341685649
2788387,2789903,3,0.113895216
2789198,2807571,3,0.113895216
2765419,2788268,3,0.113895216
2788565,2791743,3,0.113895216
2789600,2911897,12,0.455580866
2765337,2791774,3,0.113895216
2789734,2789218,3,0.113895216
2791442,2788508,9,0.341685649
2789542,1525224,3,0.113895216
2789736,2789251,3,0.113895216
3738816,2789851,3,0.113895216
2948260,2788340,3,0.113895216
2767902,1525224,12,0.455580866
2790965,2789392,3,0.113895216
2788870,2788776,3,0.113895216
2765429,2788508,3,0.113895216
2890325,3264427,3,0.113895216
2788504,2791690,3,0.113895216
3190693,2789460,3,0.113895216
3169273,3041250,6,0.227790433
2925432,2791785,6,0.227790433
2789547,1525224,3,0.113895216
3363429,2791790,3,0.113895216
2807555,1525224,3,0.113895216
2788380,1525224,6,0.227790433
3393070,1525224,3,0.113895216
2789382,2789659,3,0.113895216
2791774,1525224,24,0.911161731
2789384,2789690,3,0.113895216
2789470,2807571,3,0.113895216
2925418,1525224,3,0.113895216
2788526,2789903,3,0.113895216
2789535,2789727,6,0.227790433
2791807,2809785,3,0.113895216
2812879,2790946,3,0.113895216
2789678,1525224,6,0.227790433
2791625,2789295,3,0.113895216
2823943,1525224,3,0.113895216
2788617,2788268,12,0.455580866
2789490,2807552,3,0.113895216
2791520,2789799,3,0.113895216
2791607,2791771,3,0.113895216
2791190,2789684,3,0.113895216
2788169,2788268,3,0.113895216
2790701,2878407,3,0.113895216
2789398,2789460,3,0.113895216
2788547,2789727,3,0.113895216
3088125,2809785,3,0.113895216
2788598,2765347,3,0.113895216
2807539,2791690,6,0.227790433
2789658,3264427,3,0.113895216
2789854,1525224,3,0.113895216
2791005,2787744,3,0.113895216
2789503,1525224,3,0.113895216
2788336,2767902,3,0.113895216
3460909,3353279,3,0.113895216
2788367,2788305,6,0.227790433
2809820,2809785,3,0.113895216
2788319,3511397,3,0.113895216
2789843,1525224,9,0.341685649
2767847,2789218,3,0.113895216
2937639,2789460,3,0.113895216
2807552,1525224,18,0.683371298
3546945,2788508,3,0.113895216
2791689,1525224,3,0.113895216
2789136,2789827,3,0.113895216
3460184,2788559,3,0.113895216
3117570,2789485,3,0.113895216
2788755,2787744,6,0.227790433
2789135,2789295,3,0.113895216
2767910,2807552,3,0.113895216
2789254,2789460,3,0.113895216
2789410,2789485,3,0.113895216
2789998,2809785,6,0.227790433
3153907,3143184,3,0.113895216
2789709,2789528,3,0.113895216
2789182,2789295,3,0.113895216
2791790,2788168,93,3.530751708
2788876,2788304,6,0.227790433
2789138,2789460,3,0.113895216
2791101,2790946,3,0.113895216
3353198,1525224,3,0.113895216
3591659,2789666,3,0.113895216
3365654,1525224,3,0.113895216
2788430,2788508,9,0.341685649
2789757,2789277,3,0.113895216
2788593,2791774,3,0.113895216
2788273,2788430,3,0.113895216
2807550,2789535,3,0.113895216
2828112,2791790,3,0.113895216
2788185,2791790,9,0.341685649
3141559,2809785,3,0.113895216
3597085,2809785,6,0.227790433
3060188,2791690,27,1.025056948
2789902,2791790,3,0.113895216
2789156,2767802,3,0.113895216
2789527,2789460,3,0.113895216
3393008,1525224,3,0.113895216
2788159,2788340,3,0.113895216
2791560,2788268,3,0.113895216
2788514,3494277,3,0.113895216
2788296,3121231,6,0.227790433
3439731,2791690,3,0.113895216
2788508,1525224,239,9.07365224
2791571,1525224,3,0.113895216
2788596,1525224,3,0.113895216
2788299,1525224,3,0.113895216
3285637,2807552,3,0.113895216
2765323,1525224,3,0.113895216
2789856,2789827,3,0.113895216
2788492,2789460,6,0.227790433
3264427,2791790,12,0.455580866
2791257,2790946,6,0.227790433
2878622,2788876,3,0.113895216
2791771,3041250,15,0.569476082
2789851,1525224,9,0.341685649
2789251,1525224,27,1.025056948
2788253,1525224,6,0.227790433
2789365,2789526,15,0.569476082
2789881,2791715,3,0.113895216
2789810,2789460,3,0.113895216
2791743,1525224,48,1.822323462
2791812,2791771,9,0.341685649
3146260,2789727,3,0.113895216
2789197,2789842,3,0.113895216
2789850,2789295,3,0.113895216
2788357,1525224,6,0.227790433
2965050,2789218,3,0.113895216
2863923,2791430,3,0.113895216
3304676,2788508,3,0.113895216
2765386,3041250,3,0.113895216
2791621,3271005,3,0.113895216
3494277,2789295,6,0.227790433
2788358,2791790,3,0.113895216
3547928,2788508,3,0.113895216
2794184,2809785,3,0.113895216
2791574,2791715,3,0.113895216
2765463,1525224,3,0.113895216
2791512,2789727,3,0.113895216
2791603,2789690,3,0.113895216
2792112,2789221,3,0.113895216
3642559,2789251,3,0.113895216
3389890,1525224,12,0.455580866
2788583,2789485,3,0.113895216
2791430,1525224,12,0.455580866
2789816,2789851,3,0.113895216
2791443,3353279,3,0.113895216
2789188,3041250,3,0.113895216
2789157,1525224,3,0.113895216
2807566,2767902,3,0.113895216
2789277,2789684,6,0.227790433
2792278,2797819,3,0.113895216
2789379,2807552,3,0.113895216
2791624,2789903,3,0.113895216
2788168,1525224,102,3.872437358
2789659,2791790,9,0.341685649
2791628,3121231,6,0.227790433
2766822,2788143,3,0.113895216
3169279,1525224,3,0.113895216
3064550,2788508,3,0.113895216
2788494,2788143,3,0.113895216
2788236,1525224,3,0.113895216
2789893,2791790,3,0.113895216
2765347,2765324,6,0.227790433
2788306,2791774,3,0.113895216
2788940,2788755,3,0.113895216
2925396,1525224,6,0.227790433
2765432,2788606,3,0.113895216
2791519,2789295,3,0.113895216
2788788,2789600,3,0.113895216
2813451,2788185,3,0.113895216
2790702,2788617,3,0.113895216
2789796,2788639,3,0.113895216
2795202,2791743,3,0.113895216
2788661,2788508,3,0.113895216
2788640,1525224,3,0.113895216
3426885,2788439,3,0.113895216
2788126,1525224,3,0.113895216
2789392,2789365,12,0.455580866
3642494,2789251,3,0.113895216
2791680,2791790,3,0.113895216
2807577,2765431,3,0.113895216
2789191,2925432,3,0.113895216
3104920,2791743,3,0.113895216
2788626,1525224,3,0.113895216
3143184,2788268,6,0.227790433
2788156,2788380,3,0.113895216
3677570,2788610,3,0.113895216
2789799,2791743,9,0.341685649
2788610,1525224,6,0.227790433
2791746,3389161,3,0.113895216
2789905,1525224,3,0.113895216
2789231,2765431,3,0.113895216
2765324,1525224,18,0.683371298
3637336,2789727,3,0.113895216
2788434,2788450,3,0.113895216
2788455,2791774,3,0.113895216
2789344,3264427,3,0.113895216
2788566,1525224,3,0.113895216
2789278,1525224,3,0.113895216
2788648,3657525,3,0.113895216
2788217,2789485,3,0.113895216
2789261,2791790,3,0.113895216
2789539,2809785,6,0.227790433
3640259,2788367,3,0.113895216
2789460,1525224,63,2.391799544
2788305,1525224,81,3.075170843
2789245,1525224,3,0.113895216
2789286,3657525,9,0.341685649
2791677,2789178,3,0.113895216
2767851,2788268,6,0.227790433
2788544,3041250,3,0.113895216
2788281,2791809,3,0.113895216
2791648,2789460,9,0.341685649
3622963,1525224,3,0.113895216
2788886,3389890,3,0.113895216
2767911,1525224,3,0.113895216
3017754,1525224,3,0.113895216
2788559,1525224,6,0.227790433
2789748,2791790,3,0.113895216
2789176,1525224,3,0.113895216
2789273,2789265,3,0.113895216
2788798,2789600,3,0.113895216
2767824,2789684,3,0.113895216
2791591,3071664,9,0.341685649
3485749,2807539,3,0.113895216
2798843,2789485,3,0.113895216
3750397,1525224,3,0.113895216
2809785,1525224,75,2.84738041
2815202,2790946,3,0.113895216
2789747,1525224,3,0.113895216
3686304,1525224,3,0.113895216
3584738,2789526,3,0.113895216
2788639,2791743,6,0.227790433
3827155,3041250,3,0.113895216
2791672,2789295,3,0.113895216
2792115,2788143,3,0.113895216
2765362,3389890,3,0.113895216
2788493,3041250,3,0.113895216
3170970,2791430,3,0.113895216
2788474,2791790,3,0.113895216
2788606,2789830,6,0.227790433
2789295,1525224,66,2.505694761
3253709,2788268,3,0.113895216
2791715,2789295,9,0.341685649
2789899,3041250,3,0.113895216
2811903,2791743,3,0.113895216
2789823,2789920,3,0.113895216
2788620,3169273,3,0.113895216
2788666,2789727,3,0.113895216
2788381,2791743,3,0.113895216
2789812,2765431,3,0.113895216
2788302,2788508,3,0.113895216
2789717,2788143,3,0.113895216
2788871,2787744,3,0.113895216
2788450,2788508,6,0.227790433
2789743,2787744,3,0.113895216
3353279,1525224,15,0.569476082
2767812,2788305,3,0.113895216
2789230,2767851,3,0.113895216
3057095,1525224,6,0.227790433
2789715,1525224,3,0.113895216
3312667,2788508,3,0.113895216
2789465,2789460,3,0.113895216
2789684,1525224,48,1.822323462
2788473,2791743,3,0.113895216
2791439,2791591,3,0.113895216
3139356,3246484,3,0.113895216
2787718,1525224,3,0.113895216
2791673,3041250,6,0.227790433
2789923,2789799,3,0.113895216
2791290,2790946,3,0.113895216
2791509,3041250,3,0.113895216
2810992,2788562,3,0.113895216
2798836,2788253,3,0.113895216
3321593,1525224,3,0.113895216
3104912,1525224,3,0.113895216
2765431,1525224,18,0.683371298
2789280,2789526,3,0.113895216
2788263,2788305,3,0.113895216
2788595,3657525,3,0.113895216
3579751,2807571,3,0.113895216
2789756,2789903,3,0.113895216
2788428,1525224,3,0.113895216
2796951,2791591,3,0.113895216
2788294,2791690,3,0.113895216
2918115,1525224,3,0.113895216
2767857,2791790,3,0.113895216
